x,vx,y,vy,z,vz,phi,dphi,theta,dtheta,psi,dpsi,wx,wy,wz
-3.676588871439148587e+00,-2.393341533074238789e-02,5.128008601770789321e-01,-1.505679541979646485e-01,2.017763306989630578e+00,-5.669526622269317924e-03,-2.472420004111737513e-01,-2.234346925940656342e-02,2.850699124263621487e-01,-2.225983808084110518e-02,-3.021441385885986097e+00,-7.807773545213965438e-02,1.000289747496838855e+00,9.978068802311942376e-01,1.003258623461184440e+00
-3.676785504116037107e+00,-1.867661420595703725e-02,5.112341052880625680e-01,-1.539374983974458599e-01,2.017895576741878028e+00,3.376229832723048191e-03,-2.474517529388485515e-01,-2.232639138723213276e-02,2.848170293559106336e-01,-2.084660313871649143e-02,-3.022097056624158284e+00,-7.823886369928487183e-02,9.979417854782610675e-01,9.991165913198281068e-01,9.982216687163962821e-01
-3.676958043760309991e+00,-1.736848352050496605e-02,5.098698187438395202e-01,-1.445561150417798146e-01,2.017896992488934504e+00,6.512736428606701435e-04,-2.476673343755071699e-01,-2.397789303777961983e-02,2.845888967374888279e-01,-2.257232843374428963e-02,-3.022893302680436101e+00,-7.786103405835180513e-02,9.981308808203706029e-01,9.945453832613365686e-01,1.000049614903038009e+00
-3.677102212078782184e+00,-1.451517121772271171e-02,5.082753822765310181e-01,-1.535958171453098708e-01,2.017961710321817037e+00,2.657553246274725871e-03,-2.479039880401504026e-01,-2.213684777344799084e-02,2.843482157728609017e-01,-2.199709643399027845e-02,-3.023609490173047920e+00,-7.967539263042670850e-02,9.976460287615824818e-01,9.999265332041803456e-01,9.991761201892862543e-01
-3.677113152847890643e+00,-8.149222748426740090e-03,5.068089341692921801e-01,-1.501331418711909782e-01,2.017843068871115531e+00,-5.064109389697930841e-03,-2.481238738310853065e-01,-2.319178341071968449e-02,2.840891627768594718e-01,-2.324853227472772552e-02,-3.024321727081312527e+00,-7.824239420656228794e-02,9.958575984894220134e-01,9.985512715086669600e-01,1.002796641041882264e+00
-3.677159879256679087e+00,-7.569900011815055944e-03,5.050860700892194632e-01,-1.618761359719166903e-01,2.017819707620247982e+00,-2.729732633247234936e-03,-2.483770150823775558e-01,-2.258181638970812102e-02,2.838753171686025922e-01,-2.057557332164197325e-02,-3.025056650740720166e+00,-7.896352324061663153e-02,9.971707880382638667e-01,1.003419000798200011e+00,1.000740349841117149e+00
-3.677549202333975753e+00,-2.138451818243637670e-02,5.035197860979533369e-01,-1.577499652396221752e-01,2.018012104580236166e+00,6.767620876824083191e-03,-2.486145573144257215e-01,-2.324823775577287976e-02,2.837149105137330984e-01,-2.294512850549548094e-02,-3.026056814822406960e+00,-7.884166250018835587e-02,1.004000468389514955e+00,9.996999459298773205e-01,9.964625784461590419e-01
-3.677739338468470010e+00,-1.395748955377242376e-02,5.019806936334465508e-01,-1.556601364413890964e-01,2.017959814427349841e+00,-3.757202503089101045e-03,-2.488467254385355598e-01,-2.384325635572494967e-02,2.834608133747644199e-01,-2.265233797236831242e-02,-3.026771416682212390e+00,-7.942232518892702875e-02,9.993389815715113533e-01,9.987539659646345047e-01,1.002282235665886256e+00
-3.678221225787997373e+00,-3.344801351423910135e-02,5.004003499281513001e-01,-1.567453753853220444e-01,2.017730255867256073e+00,-1.235375967043334661e-02,-2.491376247738046612e-01,-2.355811161402331447e-02,2.833717058767504238e-01,-2.213911559179142230e-02,-3.027912419864843052e+00,-7.834318218181736404e-02,1.007748372867648845e+00,9.991074094400127503e-01,1.005025342350196915e+00
-3.678536444232419544e+00,-2.737375651319923914e-02,4.987899820163919085e-01,-1.590009447612711346e-01,2.017728929206014765e+00,-6.336762538677116058e-03,-2.493522789031889786e-01,-2.277524856684209897e-02,2.831173070733208896e-01,-2.117779007380557466e-02,-3.028579306469555199e+00,-7.882541076897026100e-02,1.002259156304744048e+00,9.999981409159620638e-01,1.000589612841193299e+00
-3.678700791134202674e+00,-1.931886157959642955e-02,4.971896446993575025e-01,-1.593724596554135509e-01,2.017804832447686270e+00,3.307650149165625685e-04,-2.495558604633062449e-01,-2.271388343385144851e-02,2.828220952722703685e-01,-2.377379364486871191e-02,-3.029205660616764995e+00,-7.812303001996609431e-02,9.980433294666480881e-01,9.998140983221740496e-01,9.975697481134041533e-01
-3.678761512846721260e+00,-1.240150931770715205e-02,4.957329646284217017e-01,-1.519238849237531108e-01,2.017748190820294329e+00,-3.487002484663404792e-03,-2.497579108067795040e-01,-2.309031198045794278e-02,2.825742726275222716e-01,-2.140113323903029136e-02,-3.029926210309230594e+00,-7.986901464913499782e-02,9.958891228397231954e-01,9.961276157016293320e-01,1.000128619470853852e+00
-3.679037426423015678e+00,-2.004062191650760397e-02,4.942407180642431341e-01,-1.509675696539931888e-01,2.017758991406028990e+00,-1.806342103812858327e-03,-2.499872516997649896e-01,-2.187422588957718336e-02,2.824079598288912751e-01,-2.106839621533547480e-02,-3.030830450641444074e+00,-7.779059319934322758e-02,1.000614815128489488e+00,9.963256628134232740e-01,9.993824645717628297e-01
-3.679341486897709679e+00,-2.621964984451597910e-02,4.927047839011070574e-01,-1.530256828062065699e-01,2.017874864193235585e+00,5.790453988831421352e-03,-2.502284472283886063e-01,-2.324918470468507331e-02,2.821985496477301125e-01,-2.357624632337239345e-02,-3.031691468645495657e+00,-7.855649038654859140e-02,1.002987095972464271e+00,9.980831837103799620e-01,9.964178584023782870e-01
-3.679591066059973770e+00,-1.971238232694223422e-02,4.909902982247858483e-01,-1.627639269559572055e-01,2.017763394691285406e+00,-7.150362003619081114e-03,-2.504783375580248994e-01,-2.195217601631229212e-02,2.819624232144923304e-01,-2.174038967915156370e-02,-3.032386378218815626e+00,-7.849423364791634217e-02,9.991066735333363757e-01,1.002260452506445798e+00,1.003235277505888590e+00
-3.679664764584757553e+00,-1.061371392882747011e-02,4.893584984800404825e-01,-1.619838969444117593e-01,2.017938601597427439e+00,5.005959415143058748e-03,-2.506791240858415315e-01,-2.367664077955141527e-02,2.816859949956350140e-01,-2.047405551471379384e-02,-3.032976198324636385e+00,-7.801147624160935379e-02,9.956315234986499174e-01,1.000290983739082096e+00,9.968997121322993316e-01
-3.679868204806537424e+00,-1.384868886479812336e-02,4.879672232325386050e-01,-1.490876122316544816e-01,2.017955799270759076e+00,6.235982897510762698e-04,-2.508706051994826214e-01,-2.142426470874623720e-02,2.815161514964273914e-01,-1.981608890874177881e-02,-3.033873884310181790e+00,-7.894793897989441089e-02,9.985701446228298916e-01,9.934369351000432724e-01,9.999268667289076262e-01
-3.679965384509718884e+00,-1.296726771283377919e-02,4.865019673946678336e-01,-1.493397263579341883e-01,2.017945716700515479e+00,4.099241099812841039e-04,-2.510822802337512316e-01,-2.130883585073092487e-02,2.812806497289674357e-01,-2.305059041123963190e-02,-3.034637316794920547e+00,-7.771128264878224279e-02,9.987602087746960677e-01,9.958412320483267521e-01,1.000042237379189514e+00
-3.679955055997240709e+00,-5.641876481367837613e-03,4.849197322786745201e-01,-1.548545302869364648e-01,2.017951924513415207e+00,4.241403032700754357e-04,-2.513131267096661570e-01,-2.311705164159741019e-02,2.809983870075989931e-01,-2.372759172608990969e-02,-3.035293317178509920e+00,-7.948212444171445790e-02,9.961384058550148968e-01,9.991673177981166276e-01,1.000018000400133333e+00
-3.680067584960615257e+00,-9.619389005381213595e-03,4.832849442191069489e-01,-1.596620140755096173e-01,2.017925196070798233e+00,-1.206180663754035081e-03,-2.515552411446110304e-01,-2.189514658053274068e-02,2.807891562243989836e-01,-2.343188248623082059e-02,-3.036129130370425422e+00,-7.801786995958934212e-02,9.993110182025586319e-01,1.001693059167856781e+00,1.000705431396469836e+00
-3.680290453650377547e+00,-1.697836720656966877e-02,4.816806037710869570e-01,-1.594772803110948711e-01,2.017818009990719030e+00,-5.702390390099863759e-03,-2.518195421015565483e-01,-2.423624122231336775e-02,2.806115569781215680e-01,-2.289542106908025454e-02,-3.037049600019350759e+00,-7.809845065341597392e-02,1.002691800802789190e+00,1.000805779669119211e+00,1.002354906839439064e+00
-3.680406840194551332e+00,-1.382145514223202462e-02,4.800229480654801817e-01,-1.620971902136503495e-01,2.017722595959734466e+00,-6.736631478277511215e-03,-2.520330547408303201e-01,-2.113928300535342433e-02,2.803816882640256525e-01,-2.137135978265353176e-02,-3.037780687419074699e+00,-7.856261856406793198e-02,1.000286969096577883e+00,1.000720856062240927e+00,1.001881307206028859e+00
-3.680721537322178438e+00,-1.967688033995974861e-02,4.785718518794643828e-01,-1.525768951820399566e-01,2.017948665805310071e+00,7.088582674204465216e-03,-2.522243513064751919e-01,-2.226102954023321048e-02,2.801619097296864647e-01,-2.358968871553854263e-02,-3.038650595460894444e+00,-7.881064483721841873e-02,1.002625700875038550e+00,9.959080825273834980e-01,9.953439782065816033e-01
-3.680827706581393688e+00,-1.309424030912392789e-02,4.771061853398491648e-01,-1.503216690088365060e-01,2.017990890702490159e+00,3.737261904999636397e-03,-2.524414851077219635e-01,-2.322493443781237232e-02,2.799129762761909945e-01,-2.162568579012684455e-02,-3.039341525356602958e+00,-7.799286421891701848e-02,9.988564634382388618e-01,9.961947975655440768e-01,9.985374567165173909e-01
-3.680963515571808564e+00,-1.327832871686935624e-02,4.755717488530643022e-01,-1.527187561076712718e-01,2.017982905921988923e+00,7.759456081361718440e-04,-2.526741564077464863e-01,-2.222009159483601809e-02,2.796828047307409193e-01,-2.354038305477830842e-02,-3.040134409245203617e+00,-7.857511260819852184e-02,9.993696389631359089e-01,9.981982649151091014e-01,1.000338721007123510e+00
-3.680985859824520645e+00,-7.324481784381452892e-03,4.739367625860582134e-01,-1.589731712121193741e-01,2.018021391663847641e+00,2.341942694078816625e-03,-2.528975121637577206e-01,-2.210024471396388607e-02,2.794299237838885897e-01,-2.147231639061185360e-02,-3.040794566062345883e+00,-7.833608179052253817e-02,9.971051660902608971e-01,1.001637825902252477e+00,9.995259607751474373e-01
-3.681179395931230225e+00,-1.241415346464625098e-02,4.724541752439562758e-01,-1.524381157743653070e-01,2.017897763518801568e+00,-6.772115681409311347e-03,-2.531233794126628300e-01,-2.206177939602928587e-02,2.792347835213229157e-01,-2.396912367048547807e-02,-3.041699822387707197e+00,-7.703638033019123699e-02,1.000302329278801139e+00,9.974588005320299544e-01,1.003522646290788689e+00
-3.681304167786042303e+00,-1.194030175199658518e-02,4.707641925249330117e-01,-1.612918032757124087e-01,2.017801693613194836e+00,-7.513528396097212542e-03,-2.533674087904334016e-01,-2.199208633327389556e-02,2.789982027618972960e-01,-2.341340814073841411e-02,-3.042426366527486881e+00,-7.578672127125227198e-02,9.999445541567316686e-01,1.001252403177506300e+00,1.002470287165501794e+00
-3.681441005624904061e+00,-9.112830105380925055e-03,4.693010791518180680e-01,-1.528249545469465287e-01,2.017934754995639679e+00,1.752369056056069440e-03,-2.535486353781634117e-01,-2.218795444438836917e-02,2.787472935987845846e-01,-2.222810549608876529e-02,-3.043141235027878810e+00,-7.669093913250195349e-02,9.987662154756294930e-01,9.967930197340669762e-01,9.976287410961464097e-01
-3.681586519389469903e+00,-1.179377633005493711e-02,4.678221304694529792e-01,-1.505822350675074250e-01,2.017875940676499447e+00,-3.109742176537221448e-03,-2.537859967134634132e-01,-2.312203718739820613e-02,2.785367289433742788e-01,-2.341240421782115819e-02,-3.043987873365797903e+00,-7.781253365352587548e-02,1.000314028201974903e+00,9.962106788666833523e-01,1.000583421356658009e+00
-3.681656811691486730e+00,-8.940875821467573689e-03,4.662502919694011538e-01,-1.545055221889506669e-01,2.017726920600922735e+00,-9.176024471040350461e-03,-2.540090544863543576e-01,-2.108157946706490371e-02,2.783021635121974979e-01,-2.266524482989576775e-02,-3.044724926560775646e+00,-7.746186941227184430e-02,9.989539182642003246e-01,9.982713281102058023e-01,1.002884299127702938e+00
-3.681784325765911969e+00,-1.110232139563881518e-02,4.643197539909686977e-01,-1.746241237788555556e-01,2.017719654967405685e+00,-3.930178022937870670e-03,-2.542698087046215694e-01,-2.088230111495173458e-02,2.780744481382717570e-01,-2.297857111882414816e-02,-3.045465365221200482e+00,-7.831470898184082763e-02,1.000227233995611975e+00,1.006529452460941609e+00,9.995792676265682353e-01
-3.682011598219181003e+00,-6.647105602404950082e-03,4.628627736101526557e-01,-1.571775030663631056e-01,2.017865606841298565e+00,-1.008108920441065127e-03,-2.544250748416906904e-01,-2.146252734837518147e-02,2.778186163680083642e-01,-2.282178628558258898e-02,-3.046242538144569689e+00,-8.074879168992560308e-02,9.982476526953276696e-01,9.962830889912328569e-01,9.985357567204931062e-01
-3.682277080124090940e+00,-1.657056171414775236e-02,4.612723020426123810e-01,-1.583395316531835129e-01,2.017888467782610551e+00,-2.301259937265653596e-04,-2.546605839571006169e-01,-2.126637128136213070e-02,2.776408764233207482e-01,-2.354322723123597472e-02,-3.047191857106463786e+00,-7.903385003638266348e-02,1.002988889133731520e+00,9.971576705844981126e-01,9.987828684253997613e-01
-3.682326774218248389e+00,-7.167035409396283786e-03,4.597552590747921442e-01,-1.552517063013570398e-01,2.017922558268154365e+00,-1.422145679109650715e-04,-2.548353539967702086e-01,-2.031043723373468848e-02,2.773601955010512321e-01,-2.262315098483788992e-02,-3.047818320676504378e+00,-7.717026856670188006e-02,9.978784286306857654e-01,9.964766965403024646e-01,9.992261702087069652e-01
-3.682379455966554360e+00,-7.007057323186642941e-03,4.582155073916735488e-01,-1.549666321973812988e-01,2.017931316722151536e+00,4.495234595999379268e-04,-2.550439909125599702e-01,-2.107907973701193122e-02,2.771157618272684364e-01,-2.421873059809092135e-02,-3.048588081358096780e+00,-7.740105897725992057e-02,9.985929073265961131e-01,9.968058174869722787e-01,9.992828512041644906e-01
-3.682584086619735242e+00,-1.437254084255525956e-02,4.566178939087016109e-01,-1.578307653030303903e-01,2.018114314562124090e+00,9.583292932074561829e-03,-2.552598709906779284e-01,-2.052778218808516339e-02,2.769175841730614485e-01,-2.281963474917828721e-02,-3.049465655275830134e+00,-7.942864057358021979e-02,1.002191977990654070e+00,9.985335360941451910e-01,9.957199782194717796e-01
-3.682592878678800918e+00,-2.454981200934894334e-03,4.553025992019475443e-01,-1.440246390235025153e-01,2.018202060125191988e+00,5.300051080697630070e-03,-2.554417529301210021e-01,-2.379541237218357405e-02,2.766212935182541521e-01,-2.345319452997831136e-02,-3.050111419450411976e+00,-7.858629487043732043e-02,9.963301180067737350e-01,9.926149928558396507e-01,9.991642072272145514e-01
-3.682798235629188621e+00,-1.096148374666139520e-02,4.538104068698191051e-01,-1.484302629915273675e-01,2.018339637140114107e+00,8.133080479694777820e-03,-2.556880834837147454e-01,-2.214093859732329389e-02,2.764245506191160828e-01,-2.414101920362824935e-02,-3.051011891060088743e+00,-7.834494829302664221e-02,1.001320512607969615e+00,9.969882272293808523e-01,9.982468212470616553e-01
-3.682888885449930427e+00,-7.896985408771173623e-03,4.522928564747408231e-01,-1.506801559035427507e-01,2.018273835152685436e+00,-1.235639759407166022e-03,-2.559088747988492729e-01,-2.093913713900418319e-02,2.761802403413267659e-01,-2.397267479694055112e-02,-3.051776887112004122e+00,-7.897664972993689858e-02,9.995036956458929200e-01,9.984661976465685207e-01,1.002844586241958602e+00
-3.682925192263610370e+00,-6.383012289026964228e-03,4.507162471633642808e-01,-1.546076395512487600e-01,2.018214085079748532e+00,-2.613745937153501286e-03,-2.561327584613396491e-01,-2.147776788090332081e-02,2.759542122709989220e-01,-2.190474943979808797e-02,-3.052524900090170856e+00,-7.800250215738252502e-02,9.990422386613673211e-01,1.000233547369447029e+00,1.002326968212625458e+00
-3.683125880420749620e+00,-1.333764419309895095e-02,4.491381518579437571e-01,-1.558434923921883652e-01,2.018258012838098470e+00,1.335759439585901265e-03,-2.563749464575931225e-01,-2.289392440592488004e-02,2.757617290477994421e-01,-2.279048458686042111e-02,-3.053406019050552533e+00,-7.824532990667398824e-02,1.002295922627940872e+00,9.999437431140856258e-01,9.997670406324921100e-01
-3.683374821583921044e+00,-2.183217436431482764e-02,4.474654203573325550e-01,-1.614090504990670916e-01,2.018160913940367784e+00,-2.516243672664361317e-03,-2.566324478123295227e-01,-2.188883161248361339e-02,2.755897822062706726e-01,-2.281309980858845649e-02,-3.054341865025537395e+00,-7.958588533059673953e-02,1.004918105842249609e+00,1.001425547268752991e+00,1.001459848949588061e+00
-3.683652146611413158e+00,-2.547132099888888696e-02,4.459305028674822036e-01,-1.565363806692131321e-01,2.018130469921650683e+00,-1.095199513964840131e-03,-2.568512108912291980e-01,-2.246678509637429696e-02,2.753770760157265851e-01,-2.352448483793952855e-02,-3.055202542304881419e+00,-7.845386666633102912e-02,1.004551105932119714e+00,9.981641645235385107e-01,1.000302483793453989e+00
